id,Category,len,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,id_as_filename
28607,Kurtis,9,red,a-line,,daily,net,,solid,three-quarter sleeves,regular,,028607.png
28608,Kurtis,9,navy blue,,,daily,net,solid,solid,three-quarter sleeves,regular,,028608.png
28609,Kurtis,9,blue,a-line,,daily,net,solid,solid,short sleeves,regular,,028609.png
28610,Kurtis,9,purple,a-line,knee length,daily,net,,solid,three-quarter sleeves,regular,,028610.png
28611,Kurtis,9,black,a-line,knee length,daily,net,solid,,three-quarter sleeves,regular,,028611.png
28612,Kurtis,9,yellow,,knee length,daily,,solid,solid,three-quarter sleeves,regular,,028612.png
28613,Kurtis,9,maroon,a-line,,daily,,,solid,short sleeves,regular,,028613.png
28614,Kurtis,9,red,a-line,,daily,net,,solid,three-quarter sleeves,regular,,028614.png
28615,Kurtis,9,red,,,,net,,solid,three-quarter sleeves,regular,,028615.png
28616,Kurtis,9,,a-line,,daily,,solid,,three-quarter sleeves,regular,,028616.png
28617,Kurtis,9,black,a-line,,daily,,,solid,three-quarter sleeves,regular,,028617.png
28618,Kurtis,9,grey,a-line,knee length,daily,,,default,three-quarter sleeves,regular,,028618.png
28619,Kurtis,9,black,straight,calf length,daily,net,default,default,three-quarter sleeves,regular,,028619.png
28620,Kurtis,9,blue,a-line,calf length,daily,,,solid,three-quarter sleeves,regular,,028620.png
28621,Kurtis,9,red,,knee length,daily,,solid,,three-quarter sleeves,regular,,028621.png
28622,Kurtis,9,multicolor,a-line,calf length,daily,default,,default,three-quarter sleeves,regular,,028622.png
28623,Kurtis,9,black,,knee length,daily,net,solid,,three-quarter sleeves,regular,,028623.png
28624,Kurtis,9,navy blue,straight,knee length,daily,net,,solid,three-quarter sleeves,regular,,028624.png
28625,Kurtis,9,white,,,daily,default,,default,three-quarter sleeves,regular,,028625.png
28626,Kurtis,9,red,a-line,,party,,solid,solid,three-quarter sleeves,regular,,028626.png
28627,Kurtis,9,maroon,,,daily,net,solid,solid,three-quarter sleeves,regular,,028627.png
28628,Kurtis,9,black,,,daily,default,default,default,three-quarter sleeves,regular,,028628.png
28629,Kurtis,9,black,,calf length,daily,,,default,three-quarter sleeves,regular,,028629.png
28630,Kurtis,9,,a-line,calf length,daily,,,,three-quarter sleeves,regular,,028630.png
28631,Kurtis,9,black,a-line,calf length,party,net,,solid,three-quarter sleeves,regular,,028631.png
28632,Kurtis,9,maroon,,,daily,,solid,solid,short sleeves,regular,,028632.png
28633,Kurtis,9,black,,knee length,daily,,,solid,three-quarter sleeves,regular,,028633.png
28634,Kurtis,9,red,a-line,knee length,daily,,,solid,three-quarter sleeves,regular,,028634.png
28635,Kurtis,9,red,a-line,knee length,daily,net,,,three-quarter sleeves,regular,,028635.png
28636,Kurtis,9,red,a-line,knee length,daily,net,solid,,short sleeves,regular,,028636.png
28637,Kurtis,9,red,a-line,,daily,,default,default,three-quarter sleeves,regular,,028637.png
28638,Kurtis,9,yellow,a-line,calf length,party,net,,solid,three-quarter sleeves,regular,,028638.png
28639,Kurtis,9,black,straight,,daily,net,default,default,three-quarter sleeves,regular,,028639.png
28640,Kurtis,9,pink,a-line,knee length,daily,,default,default,three-quarter sleeves,regular,,028640.png
28641,Kurtis,9,maroon,,knee length,,net,,,three-quarter sleeves,regular,,028641.png
28642,Kurtis,9,blue,a-line,calf length,daily,default,default,,three-quarter sleeves,regular,,028642.png
28643,Kurtis,9,navy blue,,,daily,net,,solid,three-quarter sleeves,regular,,028643.png
28644,Kurtis,9,black,a-line,calf length,daily,,,solid,three-quarter sleeves,regular,,028644.png
28645,Kurtis,9,blue,a-line,calf length,daily,,,default,three-quarter sleeves,regular,,028645.png
28646,Kurtis,9,red,a-line,calf length,daily,net,solid,,three-quarter sleeves,regular,,028646.png
28647,Kurtis,9,black,a-line,calf length,daily,net,solid,,three-quarter sleeves,regular,,028647.png
28648,Kurtis,9,orange,,,daily,net,solid,solid,three-quarter sleeves,regular,,028648.png
28649,Kurtis,9,red,a-line,,daily,,solid,solid,short sleeves,sleeveless,,028649.png
28650,Kurtis,9,black,straight,calf length,daily,,default,default,three-quarter sleeves,regular,,028650.png
28651,Kurtis,9,multicolor,a-line,,daily,default,,,three-quarter sleeves,regular,,028651.png
28652,Kurtis,9,red,a-line,knee length,daily,net,,,short sleeves,regular,,028652.png
28653,Kurtis,9,maroon,a-line,,daily,net,,solid,three-quarter sleeves,regular,,028653.png
28654,Kurtis,9,maroon,,knee length,,net,solid,solid,three-quarter sleeves,regular,,028654.png
28655,Kurtis,9,purple,,,daily,,,default,three-quarter sleeves,regular,,028655.png
28656,Kurtis,9,red,a-line,,,net,solid,,three-quarter sleeves,regular,,028656.png
28657,Kurtis,9,purple,straight,,daily,,solid,,,regular,,028657.png
28658,Kurtis,9,red,,,daily,net,solid,,three-quarter sleeves,regular,,028658.png
28659,Kurtis,9,purple,,knee length,daily,net,,,three-quarter sleeves,regular,,028659.png
28660,Kurtis,9,navy blue,,,daily,net,,default,three-quarter sleeves,regular,,028660.png
28661,Kurtis,9,black,,knee length,daily,net,,solid,short sleeves,regular,,028661.png
28662,Kurtis,9,navy blue,,knee length,daily,net,solid,solid,short sleeves,regular,,028662.png
28663,Kurtis,9,pink,a-line,calf length,daily,,,default,short sleeves,regular,,028663.png
28664,Kurtis,9,maroon,a-line,knee length,daily,net,,solid,three-quarter sleeves,regular,,028664.png
28665,Kurtis,9,green,,,daily,net,solid,solid,three-quarter sleeves,regular,,028665.png
28666,Kurtis,9,black,,,daily,default,,solid,three-quarter sleeves,regular,,028666.png
28667,Kurtis,9,purple,a-line,calf length,daily,,solid,,three-quarter sleeves,regular,,028667.png
28668,Kurtis,9,purple,a-line,calf length,daily,,,solid,three-quarter sleeves,regular,,028668.png
28669,Kurtis,9,black,a-line,,daily,net,solid,solid,three-quarter sleeves,regular,,028669.png
28670,Kurtis,9,navy blue,a-line,calf length,daily,,solid,,three-quarter sleeves,regular,,028670.png
28671,Kurtis,9,black,straight,,daily,net,,,short sleeves,regular,,028671.png
28672,Kurtis,9,blue,a-line,knee length,daily,,solid,,three-quarter sleeves,regular,,028672.png
28673,Kurtis,9,maroon,a-line,,daily,,,,three-quarter sleeves,regular,,028673.png
28674,Kurtis,9,black,a-line,,daily,net,solid,solid,three-quarter sleeves,regular,,028674.png
28675,Kurtis,9,green,,calf length,daily,net,solid,solid,three-quarter sleeves,regular,,028675.png
28676,Kurtis,9,black,,calf length,daily,net,,,three-quarter sleeves,regular,,028676.png
28677,Kurtis,9,navy blue,a-line,knee length,daily,net,solid,,three-quarter sleeves,regular,,028677.png
28678,Kurtis,9,red,,knee length,daily,net,,solid,three-quarter sleeves,regular,,028678.png
28679,Kurtis,9,red,a-line,,daily,,solid,solid,three-quarter sleeves,regular,,028679.png
28680,Kurtis,9,navy blue,a-line,knee length,daily,,,,three-quarter sleeves,regular,,028680.png
28681,Kurtis,9,multicolor,,,party,default,default,default,three-quarter sleeves,regular,,028681.png
28682,Kurtis,9,maroon,a-line,knee length,daily,net,solid,solid,short sleeves,regular,,028682.png
28683,Kurtis,9,yellow,,knee length,daily,net,solid,solid,three-quarter sleeves,regular,,028683.png
28684,Kurtis,9,maroon,,calf length,daily,net,solid,,three-quarter sleeves,regular,,028684.png
28685,Kurtis,9,blue,,,daily,,default,default,three-quarter sleeves,regular,,028685.png
28686,Kurtis,9,,,calf length,daily,default,default,default,three-quarter sleeves,regular,,028686.png
28687,Kurtis,9,black,a-line,calf length,daily,net,,,three-quarter sleeves,regular,,028687.png
28688,Kurtis,9,black,a-line,calf length,daily,,solid,solid,three-quarter sleeves,regular,,028688.png
28689,Kurtis,9,maroon,,knee length,daily,net,solid,,short sleeves,regular,,028689.png
28690,Kurtis,9,red,a-line,knee length,daily,,,solid,short sleeves,regular,,028690.png
28691,Kurtis,9,maroon,,knee length,daily,net,,solid,three-quarter sleeves,regular,,028691.png
28692,Kurtis,9,multicolor,a-line,knee length,daily,,solid,solid,three-quarter sleeves,regular,,028692.png
28693,Kurtis,9,red,straight,knee length,daily,,,solid,three-quarter sleeves,regular,,028693.png
28694,Kurtis,9,red,a-line,,daily,net,,solid,three-quarter sleeves,regular,,028694.png
28695,Kurtis,9,maroon,a-line,calf length,party,,,,three-quarter sleeves,regular,,028695.png
28696,Kurtis,9,grey,a-line,,daily,net,,solid,three-quarter sleeves,regular,,028696.png
28697,Kurtis,9,red,a-line,calf length,daily,,,solid,three-quarter sleeves,regular,,028697.png
28698,Kurtis,9,green,a-line,,daily,net,,,three-quarter sleeves,regular,,028698.png
28699,Kurtis,9,navy blue,,knee length,daily,default,,solid,three-quarter sleeves,regular,,028699.png
28700,Kurtis,9,blue,,calf length,daily,default,solid,solid,three-quarter sleeves,regular,,028700.png
28701,Kurtis,9,orange,a-line,,party,,default,,three-quarter sleeves,regular,,028701.png
28702,Kurtis,9,pink,a-line,calf length,daily,,default,default,three-quarter sleeves,regular,,028702.png
28703,Kurtis,9,yellow,a-line,,daily,net,solid,solid,three-quarter sleeves,regular,,028703.png
28704,Kurtis,9,white,,,,default,,default,three-quarter sleeves,regular,,028704.png
28705,Kurtis,9,green,,calf length,daily,net,,,three-quarter sleeves,regular,,028705.png
28706,Kurtis,9,maroon,,knee length,,default,solid,solid,three-quarter sleeves,regular,,028706.png
28707,Kurtis,9,navy blue,a-line,knee length,daily,net,,solid,three-quarter sleeves,regular,,028707.png
28708,Kurtis,9,purple,,,,default,default,default,,,,028708.png
28709,Kurtis,9,purple,a-line,,daily,net,solid,solid,three-quarter sleeves,regular,,028709.png
28710,Kurtis,9,red,a-line,,daily,net,,,short sleeves,regular,,028710.png
28711,Kurtis,9,maroon,a-line,,daily,net,,solid,short sleeves,regular,,028711.png
28712,Kurtis,9,red,,knee length,daily,net,solid,solid,three-quarter sleeves,regular,,028712.png
28713,Kurtis,9,yellow,a-line,,daily,,solid,,three-quarter sleeves,regular,,028713.png
28714,Kurtis,9,maroon,a-line,,daily,,solid,,short sleeves,regular,,028714.png
28715,Kurtis,9,navy blue,a-line,knee length,daily,,solid,solid,three-quarter sleeves,regular,,028715.png
28716,Kurtis,9,maroon,,,daily,default,solid,solid,three-quarter sleeves,regular,,028716.png
28717,Kurtis,9,navy blue,straight,,daily,net,default,,three-quarter sleeves,regular,,028717.png
28718,Kurtis,9,pink,,,daily,,default,default,short sleeves,regular,,028718.png
28719,Kurtis,9,red,a-line,,daily,net,,,three-quarter sleeves,regular,,028719.png
28720,Kurtis,9,black,a-line,knee length,daily,,,solid,three-quarter sleeves,regular,,028720.png
28721,Kurtis,9,black,a-line,calf length,daily,,solid,,three-quarter sleeves,regular,,028721.png
28722,Kurtis,9,maroon,a-line,,,default,solid,,three-quarter sleeves,regular,,028722.png
28723,Kurtis,9,maroon,straight,knee length,daily,net,,solid,three-quarter sleeves,regular,,028723.png
28724,Kurtis,9,blue,,,daily,net,,solid,three-quarter sleeves,regular,,028724.png
28725,Kurtis,9,red,a-line,knee length,,,,solid,sleeveless,sleeveless,,028725.png
28726,Kurtis,9,red,,calf length,daily,net,solid,solid,three-quarter sleeves,regular,,028726.png
28727,Kurtis,9,red,,knee length,party,default,,solid,three-quarter sleeves,regular,,028727.png
28728,Kurtis,9,multicolor,,knee length,daily,,solid,solid,three-quarter sleeves,regular,,028728.png
28729,Kurtis,9,navy blue,a-line,,daily,net,,solid,short sleeves,regular,,028729.png
28730,Kurtis,9,,a-line,,daily,,solid,,three-quarter sleeves,regular,,028730.png
28731,Kurtis,9,purple,,knee length,daily,,solid,solid,three-quarter sleeves,regular,,028731.png
28732,Kurtis,9,black,straight,,daily,net,solid,solid,three-quarter sleeves,regular,,028732.png
28733,Kurtis,9,navy blue,a-line,,daily,,solid,solid,three-quarter sleeves,regular,,028733.png
28734,Kurtis,9,red,,,daily,,solid,solid,three-quarter sleeves,regular,,028734.png
28735,Kurtis,9,red,,knee length,daily,net,,solid,three-quarter sleeves,regular,,028735.png
28736,Kurtis,9,red,,,,net,solid,solid,three-quarter sleeves,regular,,028736.png
28737,Kurtis,9,navy blue,a-line,calf length,daily,,,solid,three-quarter sleeves,regular,,028737.png
28738,Kurtis,9,green,a-line,calf length,daily,,,default,three-quarter sleeves,regular,,028738.png
28739,Kurtis,9,blue,,calf length,daily,,default,,three-quarter sleeves,regular,,028739.png
28740,Kurtis,9,maroon,a-line,knee length,daily,net,,solid,three-quarter sleeves,regular,,028740.png
28741,Kurtis,9,yellow,,calf length,daily,,,default,short sleeves,regular,,028741.png
28742,Kurtis,9,maroon,straight,calf length,daily,,,,three-quarter sleeves,regular,,028742.png
28743,Kurtis,9,red,,,daily,net,solid,,three-quarter sleeves,regular,,028743.png
28744,Kurtis,9,multicolor,,calf length,daily,default,default,,three-quarter sleeves,regular,,028744.png
28745,Kurtis,9,red,,,daily,default,,solid,three-quarter sleeves,regular,,028745.png
28746,Kurtis,9,black,straight,calf length,daily,net,,default,short sleeves,regular,,028746.png
28747,Kurtis,9,yellow,,knee length,daily,,solid,solid,three-quarter sleeves,regular,,028747.png
28748,Kurtis,9,maroon,straight,calf length,daily,net,solid,,three-quarter sleeves,regular,,028748.png
28749,Kurtis,9,black,a-line,calf length,daily,,solid,solid,three-quarter sleeves,regular,,028749.png
28750,Kurtis,9,black,a-line,,daily,net,solid,,sleeveless,sleeveless,,028750.png
28751,Kurtis,9,purple,a-line,,daily,default,,solid,three-quarter sleeves,regular,,028751.png
28752,Kurtis,9,red,a-line,calf length,daily,,,solid,three-quarter sleeves,regular,,028752.png
28753,Kurtis,9,red,a-line,knee length,daily,,,solid,sleeveless,regular,,028753.png
28754,Kurtis,9,red,a-line,,daily,default,solid,solid,sleeveless,sleeveless,,028754.png
28755,Kurtis,9,black,a-line,,daily,,solid,solid,three-quarter sleeves,regular,,028755.png
28756,Kurtis,9,black,,calf length,daily,,,solid,three-quarter sleeves,regular,,028756.png
28757,Kurtis,9,red,,knee length,daily,,solid,solid,short sleeves,regular,,028757.png
28758,Kurtis,9,multicolor,a-line,,daily,,,default,three-quarter sleeves,regular,,028758.png
28759,Kurtis,9,multicolor,a-line,,party,,default,,three-quarter sleeves,regular,,028759.png
28760,Kurtis,9,multicolor,,calf length,daily,default,default,default,three-quarter sleeves,regular,,028760.png
28761,Kurtis,9,black,,knee length,daily,net,solid,solid,three-quarter sleeves,regular,,028761.png
28762,Kurtis,9,maroon,straight,calf length,daily,net,,,three-quarter sleeves,regular,,028762.png
28763,Kurtis,9,grey,a-line,calf length,daily,net,,,three-quarter sleeves,regular,,028763.png
28764,Kurtis,9,blue,a-line,knee length,daily,default,,default,short sleeves,regular,,028764.png
28765,Kurtis,9,blue,a-line,,daily,,default,default,three-quarter sleeves,regular,,028765.png
28766,Kurtis,9,black,straight,,daily,,,solid,three-quarter sleeves,regular,,028766.png
28767,Kurtis,9,red,a-line,calf length,daily,,solid,,three-quarter sleeves,regular,,028767.png
28768,Kurtis,9,green,,,party,default,,default,three-quarter sleeves,regular,,028768.png
28769,Kurtis,9,black,straight,calf length,daily,net,default,,three-quarter sleeves,regular,,028769.png
28770,Kurtis,9,maroon,a-line,knee length,daily,net,,,three-quarter sleeves,regular,,028770.png
28771,Kurtis,9,maroon,a-line,,daily,default,solid,solid,three-quarter sleeves,regular,,028771.png
28772,Kurtis,9,red,,calf length,daily,net,solid,solid,three-quarter sleeves,regular,,028772.png
28773,Kurtis,9,maroon,,,,default,default,default,,regular,,028773.png
28774,Kurtis,9,maroon,,,daily,net,solid,solid,three-quarter sleeves,regular,,028774.png
28775,Kurtis,9,maroon,straight,,daily,net,,default,three-quarter sleeves,regular,,028775.png
28776,Kurtis,9,red,a-line,,daily,,solid,solid,three-quarter sleeves,regular,,028776.png
28777,Kurtis,9,maroon,,,daily,,default,,three-quarter sleeves,regular,,028777.png
28778,Kurtis,9,black,a-line,calf length,daily,,,solid,three-quarter sleeves,regular,,028778.png
28779,Kurtis,9,blue,,,daily,,default,default,three-quarter sleeves,regular,,028779.png
28780,Kurtis,9,black,a-line,,,,solid,solid,three-quarter sleeves,regular,,028780.png
28781,Kurtis,9,yellow,a-line,calf length,daily,,default,default,three-quarter sleeves,regular,,028781.png
28782,Kurtis,9,black,a-line,,daily,,solid,solid,three-quarter sleeves,regular,,028782.png
28783,Kurtis,9,,a-line,knee length,daily,,,solid,three-quarter sleeves,regular,,028783.png
28784,Kurtis,9,yellow,a-line,,,,,default,short sleeves,regular,,028784.png
28785,Kurtis,9,red,,knee length,daily,,solid,solid,short sleeves,regular,,028785.png
28786,Kurtis,9,red,straight,,daily,net,default,default,three-quarter sleeves,regular,,028786.png
28787,Kurtis,9,maroon,a-line,calf length,daily,net,,solid,short sleeves,regular,,028787.png
28788,Kurtis,9,navy blue,,,daily,,solid,solid,sleeveless,sleeveless,,028788.png
28789,Kurtis,9,maroon,,knee length,daily,net,,solid,short sleeves,regular,,028789.png
28790,Kurtis,9,red,,,daily,,solid,solid,three-quarter sleeves,regular,,028790.png
28791,Kurtis,9,multicolor,a-line,calf length,daily,,,,three-quarter sleeves,regular,,028791.png
28792,Kurtis,9,maroon,,,daily,,solid,,sleeveless,sleeveless,,028792.png
28793,Kurtis,9,black,,knee length,daily,,,solid,short sleeves,regular,,028793.png
28794,Kurtis,9,multicolor,,,daily,,solid,solid,three-quarter sleeves,regular,,028794.png
28795,Kurtis,9,black,a-line,knee length,,,solid,,short sleeves,regular,,028795.png
28796,Kurtis,9,black,a-line,,daily,net,,solid,three-quarter sleeves,regular,,028796.png
