id,Category,fit_shape,length,sleeve_length,sleeve_styling
39380,Women Tshirts,regular,regular,short sleeves,regular sleeves
41382,Women Tshirts,regular,regular,short sleeves,regular sleeves
40140,Women Tshirts,regular,regular,short sleeves,regular sleeves
37401,Women Tshirts,regular,regular,short sleeves,regular sleeves
34807,Women Tshirts,regular,regular,short sleeves,regular sleeves
37248,Women Tshirts,regular,regular,short sleeves,regular sleeves
37622,Women Tshirts,regular,regular,short sleeves,regular sleeves
37637,Women Tshirts,regular,regular,short sleeves,regular sleeves
37715,Women Tshirts,regular,regular,short sleeves,regular sleeves
37619,Women Tshirts,regular,regular,short sleeves,regular sleeves
39423,Women Tshirts,regular,crop,short sleeves,regular sleeves
42330,Women Tshirts,regular,crop,short sleeves,regular sleeves
39042,Women Tshirts,regular,crop,short sleeves,regular sleeves
38248,Women Tshirts,regular,crop,short sleeves,regular sleeves
42177,Women Tshirts,regular,crop,short sleeves,regular sleeves
39939,Women Tshirts,regular,crop,short sleeves,regular sleeves
38768,Women Tshirts,regular,crop,short sleeves,regular sleeves
40440,Women Tshirts,regular,regular,short sleeves,regular sleeves
39950,Women Tshirts,regular,regular,short sleeves,regular sleeves
41674,Women Tshirts,regular,regular,short sleeves,regular sleeves
41581,Women Tshirts,regular,regular,short sleeves,regular sleeves
38965,Women Tshirts,regular,regular,short sleeves,regular sleeves
40975,Women Tshirts,regular,regular,short sleeves,regular sleeves
34202,Women Tshirts,regular,long,default,regular sleeves
34216,Women Tshirts,regular,long,default,regular sleeves
33776,Women Tshirts,regular,long,default,regular sleeves
33977,Women Tshirts,regular,long,default,regular sleeves
33827,Women Tshirts,regular,long,default,regular sleeves
33802,Women Tshirts,regular,long,default,regular sleeves
42480,Women Tshirts,regular,crop,short sleeves,regular sleeves
40729,Women Tshirts,regular,crop,short sleeves,regular sleeves
43452,Women Tshirts,regular,crop,short sleeves,regular sleeves
42642,Women Tshirts,regular,crop,short sleeves,regular sleeves
40232,Women Tshirts,regular,crop,short sleeves,regular sleeves
38131,Women Tshirts,regular,crop,short sleeves,regular sleeves
34198,Women Tshirts,regular,long,default,regular sleeves
33001,Women Tshirts,regular,long,default,regular sleeves
33534,Women Tshirts,regular,long,default,regular sleeves
33449,Women Tshirts,regular,long,default,regular sleeves
34486,Women Tshirts,regular,long,default,regular sleeves
34182,Women Tshirts,regular,long,default,regular sleeves
33399,Women Tshirts,loose,long,default,regular sleeves
34578,Women Tshirts,loose,long,default,regular sleeves
34566,Women Tshirts,loose,long,default,regular sleeves
33086,Women Tshirts,loose,long,default,regular sleeves
33111,Women Tshirts,loose,long,default,regular sleeves
34384,Women Tshirts,loose,long,default,regular sleeves
44409,Women Tshirts,boxy,crop,short sleeves,regular sleeves
45924,Women Tshirts,boxy,crop,short sleeves,regular sleeves
46310,Women Tshirts,boxy,crop,short sleeves,regular sleeves
48448,Women Tshirts,boxy,crop,short sleeves,regular sleeves
43532,Women Tshirts,boxy,crop,short sleeves,regular sleeves
48161,Women Tshirts,boxy,crop,short sleeves,regular sleeves
41388,Women Tshirts,boxy,crop,short sleeves,regular sleeves
40761,Women Tshirts,boxy,crop,short sleeves,regular sleeves
42437,Women Tshirts,boxy,crop,short sleeves,regular sleeves
40052,Women Tshirts,boxy,crop,short sleeves,regular sleeves
40185,Women Tshirts,boxy,crop,short sleeves,regular sleeves
40560,Women Tshirts,boxy,crop,short sleeves,regular sleeves
38673,Women Tshirts,regular,crop,short sleeves,regular sleeves
38408,Women Tshirts,regular,crop,short sleeves,regular sleeves
39927,Women Tshirts,regular,crop,short sleeves,regular sleeves
38245,Women Tshirts,regular,crop,short sleeves,regular sleeves
38889,Women Tshirts,regular,crop,short sleeves,regular sleeves
36180,Women Tshirts,loose,long,short sleeves,regular sleeves
36881,Women Tshirts,loose,long,short sleeves,regular sleeves
34991,Women Tshirts,loose,long,short sleeves,regular sleeves
37084,Women Tshirts,loose,long,short sleeves,regular sleeves
35200,Women Tshirts,loose,long,short sleeves,regular sleeves
39526,Women Tshirts,regular,regular,short sleeves,regular sleeves
39525,Women Tshirts,regular,regular,short sleeves,regular sleeves
42091,Women Tshirts,regular,regular,short sleeves,regular sleeves
40952,Women Tshirts,regular,regular,short sleeves,regular sleeves
39311,Women Tshirts,regular,regular,short sleeves,regular sleeves
37160,Women Tshirts,loose,regular,short sleeves,regular sleeves
36335,Women Tshirts,loose,regular,short sleeves,regular sleeves
36296,Women Tshirts,loose,regular,short sleeves,regular sleeves
37149,Women Tshirts,loose,regular,short sleeves,regular sleeves
35999,Women Tshirts,loose,regular,short sleeves,regular sleeves
35345,Women Tshirts,regular,regular,short sleeves,regular sleeves
35208,Women Tshirts,regular,regular,short sleeves,regular sleeves
37185,Women Tshirts,regular,regular,short sleeves,regular sleeves
37356,Women Tshirts,regular,regular,short sleeves,regular sleeves
37498,Women Tshirts,regular,regular,short sleeves,regular sleeves
39747,Women Tshirts,regular,crop,short sleeves,regular sleeves
41374,Women Tshirts,regular,crop,short sleeves,regular sleeves
39811,Women Tshirts,regular,crop,short sleeves,regular sleeves
41024,Women Tshirts,regular,crop,short sleeves,regular sleeves
43336,Women Tshirts,regular,crop,short sleeves,regular sleeves
47935,Women Tshirts,regular,regular,short sleeves,regular sleeves
44997,Women Tshirts,regular,regular,short sleeves,regular sleeves
47895,Women Tshirts,regular,regular,short sleeves,regular sleeves
48393,Women Tshirts,regular,regular,short sleeves,regular sleeves
46289,Women Tshirts,regular,regular,short sleeves,regular sleeves
33208,Women Tshirts,regular,long,short sleeves,regular sleeves
34196,Women Tshirts,regular,long,short sleeves,regular sleeves
33569,Women Tshirts,regular,long,short sleeves,regular sleeves
34153,Women Tshirts,regular,long,short sleeves,regular sleeves
33275,Women Tshirts,regular,long,short sleeves,regular sleeves
33068,Women Tshirts,regular,crop,long sleeves,cuffed sleeves
33842,Women Tshirts,regular,crop,long sleeves,cuffed sleeves
34034,Women Tshirts,regular,crop,long sleeves,cuffed sleeves
33996,Women Tshirts,regular,crop,long sleeves,cuffed sleeves
34512,Women Tshirts,regular,crop,long sleeves,cuffed sleeves
40523,Women Tshirts,regular,regular,short sleeves,regular sleeves
41597,Women Tshirts,regular,regular,short sleeves,regular sleeves
38398,Women Tshirts,regular,regular,short sleeves,regular sleeves
38462,Women Tshirts,regular,regular,short sleeves,regular sleeves
40521,Women Tshirts,regular,regular,short sleeves,regular sleeves
44227,Women Tshirts,regular,crop,short sleeves,regular sleeves
47372,Women Tshirts,regular,crop,short sleeves,regular sleeves
44077,Women Tshirts,regular,crop,short sleeves,regular sleeves
44372,Women Tshirts,regular,crop,short sleeves,regular sleeves
47855,Women Tshirts,regular,crop,short sleeves,regular sleeves
37261,Women Tshirts,regular,long,short sleeves,regular sleeves
37322,Women Tshirts,regular,long,short sleeves,regular sleeves
37337,Women Tshirts,regular,long,short sleeves,regular sleeves
37560,Women Tshirts,regular,long,short sleeves,regular sleeves
35022,Women Tshirts,regular,regular,short sleeves,regular sleeves
36412,Women Tshirts,regular,regular,short sleeves,regular sleeves
36138,Women Tshirts,regular,regular,short sleeves,regular sleeves
36314,Women Tshirts,regular,regular,short sleeves,regular sleeves
42123,Women Tshirts,boxy,crop,short sleeves,regular sleeves
37960,Women Tshirts,boxy,crop,short sleeves,regular sleeves
40123,Women Tshirts,boxy,crop,short sleeves,regular sleeves
38874,Women Tshirts,boxy,crop,short sleeves,regular sleeves
37196,Women Tshirts,loose,long,short sleeves,regular sleeves
34734,Women Tshirts,loose,long,short sleeves,regular sleeves
34702,Women Tshirts,loose,long,short sleeves,regular sleeves
37443,Women Tshirts,loose,long,short sleeves,regular sleeves
39570,Women Tshirts,regular,regular,short sleeves,regular sleeves
41988,Women Tshirts,regular,regular,short sleeves,regular sleeves
41931,Women Tshirts,regular,regular,short sleeves,regular sleeves
40537,Women Tshirts,regular,regular,short sleeves,regular sleeves
43356,Women Tshirts,regular,crop,short sleeves,regular sleeves
39823,Women Tshirts,regular,crop,short sleeves,regular sleeves
42268,Women Tshirts,regular,crop,short sleeves,regular sleeves
40236,Women Tshirts,regular,crop,short sleeves,regular sleeves
37462,Women Tshirts,boxy,crop,short sleeves,regular sleeves
37175,Women Tshirts,boxy,crop,short sleeves,regular sleeves
35814,Women Tshirts,boxy,crop,short sleeves,regular sleeves
35308,Women Tshirts,boxy,crop,short sleeves,regular sleeves
37621,Women Tshirts,regular,crop,long sleeves,cuffed sleeves
35494,Women Tshirts,regular,crop,long sleeves,cuffed sleeves
37491,Women Tshirts,regular,crop,long sleeves,cuffed sleeves
34926,Women Tshirts,regular,crop,long sleeves,cuffed sleeves
37014,Women Tshirts,regular,long,short sleeves,regular sleeves
37066,Women Tshirts,regular,long,short sleeves,regular sleeves
37065,Women Tshirts,regular,long,short sleeves,regular sleeves
37079,Women Tshirts,regular,long,short sleeves,regular sleeves
40393,Women Tshirts,boxy,crop,short sleeves,regular sleeves
41633,Women Tshirts,boxy,crop,short sleeves,regular sleeves
38579,Women Tshirts,boxy,crop,short sleeves,regular sleeves
37811,Women Tshirts,boxy,crop,short sleeves,regular sleeves
36533,Women Tshirts,regular,long,short sleeves,regular sleeves
36535,Women Tshirts,regular,long,short sleeves,regular sleeves
35489,Women Tshirts,regular,long,short sleeves,regular sleeves
36546,Women Tshirts,regular,long,short sleeves,regular sleeves
37580,Women Tshirts,regular,long,short sleeves,regular sleeves
37578,Women Tshirts,regular,long,short sleeves,regular sleeves
36163,Women Tshirts,regular,long,short sleeves,regular sleeves
34287,Women Tshirts,regular,crop,long sleeves,cuffed sleeves
33998,Women Tshirts,regular,crop,long sleeves,cuffed sleeves
33606,Women Tshirts,regular,crop,long sleeves,cuffed sleeves
37925,Women Tshirts,boxy,crop,short sleeves,regular sleeves
43251,Women Tshirts,boxy,crop,short sleeves,regular sleeves
42017,Women Tshirts,boxy,crop,short sleeves,regular sleeves
40050,Women Tshirts,boxy,crop,short sleeves,regular sleeves
40069,Women Tshirts,boxy,crop,short sleeves,regular sleeves
40042,Women Tshirts,boxy,crop,short sleeves,regular sleeves
38718,Women Tshirts,regular,crop,short sleeves,regular sleeves
38161,Women Tshirts,regular,crop,short sleeves,regular sleeves
38342,Women Tshirts,regular,crop,short sleeves,regular sleeves
39290,Women Tshirts,regular,regular,short sleeves,regular sleeves
39415,Women Tshirts,regular,regular,short sleeves,regular sleeves
41772,Women Tshirts,regular,regular,short sleeves,regular sleeves
37161,Women Tshirts,loose,long,short sleeves,regular sleeves
36247,Women Tshirts,loose,long,short sleeves,regular sleeves
36607,Women Tshirts,loose,long,short sleeves,regular sleeves
40578,Women Tshirts,regular,crop,short sleeves,regular sleeves
41545,Women Tshirts,regular,crop,short sleeves,regular sleeves
40781,Women Tshirts,regular,crop,short sleeves,regular sleeves
34801,Women Tshirts,boxy,crop,short sleeves,regular sleeves
34936,Women Tshirts,boxy,crop,short sleeves,regular sleeves
36808,Women Tshirts,boxy,crop,short sleeves,regular sleeves
35441,Women Tshirts,loose,long,short sleeves,regular sleeves
35993,Women Tshirts,loose,long,short sleeves,regular sleeves
35259,Women Tshirts,loose,long,short sleeves,regular sleeves
36106,Women Tshirts,regular,long,short sleeves,regular sleeves
36574,Women Tshirts,regular,long,short sleeves,regular sleeves
36108,Women Tshirts,regular,long,short sleeves,regular sleeves
36553,Women Tshirts,regular,regular,short sleeves,regular sleeves
36274,Women Tshirts,regular,regular,short sleeves,regular sleeves
37306,Women Tshirts,regular,regular,short sleeves,regular sleeves
34024,Women Tshirts,loose,long,short sleeves,regular sleeves
33151,Women Tshirts,loose,long,short sleeves,regular sleeves
33898,Women Tshirts,loose,long,short sleeves,regular sleeves
32839,Women Tshirts,loose,long,default,regular sleeves
32840,Women Tshirts,loose,long,default,regular sleeves
32890,Women Tshirts,loose,long,default,regular sleeves
35673,Women Tshirts,regular,long,default,regular sleeves
36131,Women Tshirts,regular,long,default,regular sleeves
35661,Women Tshirts,regular,long,default,regular sleeves
33280,Women Tshirts,loose,long,short sleeves,regular sleeves
33213,Women Tshirts,loose,long,short sleeves,regular sleeves
34006,Women Tshirts,loose,long,short sleeves,regular sleeves
41871,Women Tshirts,boxy,crop,short sleeves,regular sleeves
40773,Women Tshirts,boxy,crop,short sleeves,regular sleeves
40775,Women Tshirts,boxy,crop,short sleeves,regular sleeves
34520,Women Tshirts,loose,long,short sleeves,regular sleeves
33567,Women Tshirts,loose,long,short sleeves,regular sleeves
34575,Women Tshirts,loose,long,short sleeves,regular sleeves
33410,Women Tshirts,regular,crop,long sleeves,cuffed sleeves
33813,Women Tshirts,regular,crop,long sleeves,cuffed sleeves
33694,Women Tshirts,regular,crop,long sleeves,cuffed sleeves
35401,Women Tshirts,regular,regular,short sleeves,regular sleeves
36229,Women Tshirts,regular,regular,short sleeves,regular sleeves
36582,Women Tshirts,regular,regular,short sleeves,regular sleeves
37085,Women Tshirts,loose,long,short sleeves,regular sleeves
34763,Women Tshirts,loose,long,short sleeves,regular sleeves
36824,Women Tshirts,loose,long,short sleeves,regular sleeves
34427,Women Tshirts,loose,long,short sleeves,regular sleeves
34292,Women Tshirts,loose,long,short sleeves,regular sleeves
33291,Women Tshirts,loose,long,short sleeves,regular sleeves
34697,Women Tshirts,boxy,crop,short sleeves,regular sleeves
36668,Women Tshirts,boxy,crop,short sleeves,regular sleeves
35693,Women Tshirts,boxy,crop,short sleeves,regular sleeves
35100,Women Tshirts,regular,crop,short sleeves,regular sleeves
36113,Women Tshirts,regular,crop,short sleeves,regular sleeves
35101,Women Tshirts,regular,crop,short sleeves,regular sleeves
35304,Women Tshirts,regular,crop,long sleeves,cuffed sleeves
35151,Women Tshirts,regular,crop,long sleeves,cuffed sleeves
37107,Women Tshirts,regular,crop,long sleeves,cuffed sleeves
38604,Women Tshirts,regular,crop,short sleeves,regular sleeves
40919,Women Tshirts,regular,crop,short sleeves,regular sleeves
42176,Women Tshirts,regular,crop,short sleeves,regular sleeves
39781,Women Tshirts,regular,regular,short sleeves,regular sleeves
41999,Women Tshirts,regular,regular,short sleeves,regular sleeves
42227,Women Tshirts,regular,regular,short sleeves,regular sleeves
