id,Category,color,pattern,print_or_pattern_type
33511,Women Tshirts,white,solid,solid
33512,Women Tshirts,pink,printed,graphic
33516,Women Tshirts,yellow,printed,funky print
33520,Women Tshirts,pink,printed,funky print
33537,Women Tshirts,yellow,printed,graphic
33539,Women Tshirts,multicolor,printed,quirky
33572,Women Tshirts,yellow,solid,solid
33576,Women Tshirts,black,solid,solid
33581,Women Tshirts,yellow,printed,graphic
33589,Women Tshirts,multicolor,printed,graphic
33610,Women Tshirts,maroon,printed,typography
33627,Women Tshirts,maroon,solid,solid
33629,Women Tshirts,default,printed,graphic
33631,Women Tshirts,pink,printed,graphic
33635,Women Tshirts,black,default,solid
33638,Women Tshirts,default,default,default
33639,Women Tshirts,pink,default,default
33657,Women Tshirts,maroon,printed,quirky
33660,Women Tshirts,black,printed,funky print
33661,Women Tshirts,default,printed,default
33711,Women Tshirts,black,printed,graphic
33712,Women Tshirts,yellow,solid,solid
33714,Women Tshirts,black,printed,funky print
33728,Women Tshirts,default,solid,solid
33750,Women Tshirts,default,printed,quirky
33787,Women Tshirts,maroon,printed,funky print
33797,Women Tshirts,black,printed,default
33808,Women Tshirts,white,printed,graphic
33811,Women Tshirts,white,printed,quirky
33834,Women Tshirts,white,printed,graphic
33836,Women Tshirts,yellow,default,default
33851,Women Tshirts,pink,default,funky print
33852,Women Tshirts,default,printed,quirky
33853,Women Tshirts,yellow,default,funky print
33864,Women Tshirts,maroon,printed,default
33866,Women Tshirts,default,printed,default
33879,Women Tshirts,maroon,solid,solid
33883,Women Tshirts,yellow,solid,quirky
33894,Women Tshirts,black,printed,graphic
33926,Women Tshirts,multicolor,printed,funky print
33928,Women Tshirts,default,solid,solid
33940,Women Tshirts,yellow,solid,solid
33958,Women Tshirts,pink,printed,graphic
34013,Women Tshirts,black,printed,default
34031,Women Tshirts,yellow,printed,solid
34043,Women Tshirts,maroon,solid,solid
34052,Women Tshirts,pink,printed,default
34055,Women Tshirts,pink,printed,funky print
34063,Women Tshirts,multicolor,printed,graphic
34091,Women Tshirts,yellow,printed,default
34120,Women Tshirts,yellow,printed,quirky
34148,Women Tshirts,yellow,solid,solid
34178,Women Tshirts,yellow,default,typography
34233,Women Tshirts,black,printed,default
34273,Women Tshirts,default,solid,solid
34274,Women Tshirts,white,printed,default
34290,Women Tshirts,multicolor,solid,solid
34299,Women Tshirts,pink,printed,quirky
34306,Women Tshirts,multicolor,printed,quirky
34314,Women Tshirts,yellow,default,default
34318,Women Tshirts,black,default,default
34358,Women Tshirts,black,solid,solid
34361,Women Tshirts,black,solid,quirky
34385,Women Tshirts,pink,solid,solid
34388,Women Tshirts,black,solid,solid
34400,Women Tshirts,yellow,default,default
34406,Women Tshirts,black,printed,solid
34434,Women Tshirts,white,default,default
34438,Women Tshirts,default,printed,solid
34455,Women Tshirts,black,printed,funky print
34465,Women Tshirts,pink,default,default
34524,Women Tshirts,white,solid,solid
34538,Women Tshirts,yellow,default,typography
34557,Women Tshirts,yellow,default,quirky
34597,Women Tshirts,black,printed,graphic
34603,Women Tshirts,pink,printed,typography
34604,Women Tshirts,maroon,default,default
34606,Women Tshirts,maroon,printed,funky print
34608,Women Tshirts,white,printed,funky print
34609,Women Tshirts,black,printed,typography
34610,Women Tshirts,default,default,default
34612,Women Tshirts,default,printed,typography
34613,Women Tshirts,multicolor,default,default
34614,Women Tshirts,black,printed,quirky
34616,Women Tshirts,default,solid,solid
34618,Women Tshirts,white,printed,funky print
34619,Women Tshirts,black,printed,solid
34620,Women Tshirts,black,printed,solid
34621,Women Tshirts,white,printed,graphic
34622,Women Tshirts,maroon,printed,typography
34623,Women Tshirts,black,printed,quirky
34625,Women Tshirts,pink,printed,funky print
34626,Women Tshirts,black,printed,funky print
34627,Women Tshirts,default,printed,typography
34628,Women Tshirts,maroon,printed,graphic
34630,Women Tshirts,multicolor,printed,funky print
34634,Women Tshirts,black,default,default
34638,Women Tshirts,pink,printed,funky print
34639,Women Tshirts,default,printed,typography
34641,Women Tshirts,yellow,printed,funky print
34642,Women Tshirts,yellow,default,default
34648,Women Tshirts,maroon,printed,typography
34649,Women Tshirts,black,solid,solid
34650,Women Tshirts,white,printed,graphic
34652,Women Tshirts,yellow,printed,graphic
34653,Women Tshirts,black,printed,funky print
34656,Women Tshirts,yellow,printed,quirky
34657,Women Tshirts,black,printed,graphic
34658,Women Tshirts,black,printed,funky print
34659,Women Tshirts,multicolor,printed,solid
34667,Women Tshirts,multicolor,solid,solid
34668,Women Tshirts,multicolor,printed,funky print
34669,Women Tshirts,multicolor,printed,graphic
34670,Women Tshirts,white,printed,quirky
34671,Women Tshirts,white,printed,funky print
34672,Women Tshirts,pink,printed,graphic
34673,Women Tshirts,multicolor,default,default
34675,Women Tshirts,pink,printed,typography
34678,Women Tshirts,white,printed,funky print
34679,Women Tshirts,pink,printed,funky print
34681,Women Tshirts,black,printed,funky print
34685,Women Tshirts,pink,solid,solid
34689,Women Tshirts,yellow,printed,funky print
34693,Women Tshirts,black,default,funky print
34697,Women Tshirts,default,printed,quirky
34698,Women Tshirts,white,printed,funky print
34700,Women Tshirts,black,printed,graphic
34705,Women Tshirts,multicolor,printed,funky print
34708,Women Tshirts,multicolor,printed,default
34709,Women Tshirts,black,solid,solid
34712,Women Tshirts,default,solid,solid
34713,Women Tshirts,default,printed,default
34716,Women Tshirts,pink,printed,default
34720,Women Tshirts,pink,printed,quirky
34728,Women Tshirts,yellow,printed,quirky
34729,Women Tshirts,white,printed,solid
34731,Women Tshirts,black,printed,default
34742,Women Tshirts,black,printed,quirky
34743,Women Tshirts,multicolor,printed,quirky
34744,Women Tshirts,default,printed,quirky
34749,Women Tshirts,pink,printed,quirky
34755,Women Tshirts,maroon,printed,typography
34758,Women Tshirts,default,printed,typography
34759,Women Tshirts,black,printed,typography
34763,Women Tshirts,black,printed,typography
34777,Women Tshirts,yellow,printed,typography
34781,Women Tshirts,maroon,printed,funky print
34786,Women Tshirts,black,printed,quirky
34788,Women Tshirts,yellow,printed,funky print
34789,Women Tshirts,white,printed,graphic
34791,Women Tshirts,white,solid,solid
34796,Women Tshirts,maroon,solid,solid
34797,Women Tshirts,yellow,printed,typography
34800,Women Tshirts,default,printed,funky print
34808,Women Tshirts,default,printed,funky print
34809,Women Tshirts,pink,printed,graphic
34811,Women Tshirts,yellow,printed,default
34814,Women Tshirts,default,printed,funky print
34820,Women Tshirts,yellow,printed,graphic
34821,Women Tshirts,maroon,printed,graphic
34824,Women Tshirts,default,printed,quirky
34825,Women Tshirts,default,printed,quirky
34837,Women Tshirts,default,printed,default
34845,Women Tshirts,maroon,printed,funky print
34849,Women Tshirts,pink,solid,solid
34851,Women Tshirts,white,default,default
34863,Women Tshirts,yellow,solid,solid
34872,Women Tshirts,yellow,printed,funky print
34876,Women Tshirts,white,printed,quirky
34880,Women Tshirts,pink,printed,funky print
34881,Women Tshirts,default,default,funky print
34898,Women Tshirts,black,printed,default
34908,Women Tshirts,yellow,printed,quirky
34912,Women Tshirts,default,printed,solid
34915,Women Tshirts,maroon,printed,graphic
34917,Women Tshirts,yellow,printed,typography
34952,Women Tshirts,maroon,printed,funky print
34979,Women Tshirts,yellow,printed,default
34983,Women Tshirts,white,default,default
35028,Women Tshirts,pink,printed,typography
35038,Women Tshirts,pink,default,default
35042,Women Tshirts,yellow,solid,solid
35064,Women Tshirts,multicolor,printed,quirky
35068,Women Tshirts,default,printed,funky print
35070,Women Tshirts,default,printed,typography
35080,Women Tshirts,multicolor,printed,funky print
35081,Women Tshirts,yellow,printed,funky print
35084,Women Tshirts,yellow,printed,graphic
35088,Women Tshirts,maroon,solid,solid
35093,Women Tshirts,default,printed,funky print
35096,Women Tshirts,pink,printed,funky print
35097,Women Tshirts,black,printed,default
35106,Women Tshirts,white,printed,default
35169,Women Tshirts,white,printed,typography
35179,Women Tshirts,white,default,default
35189,Women Tshirts,maroon,printed,funky print
35197,Women Tshirts,black,printed,default
35198,Women Tshirts,yellow,printed,quirky
35199,Women Tshirts,default,printed,graphic
35201,Women Tshirts,maroon,printed,graphic
35224,Women Tshirts,pink,printed,graphic
35226,Women Tshirts,white,printed,funky print
35229,Women Tshirts,default,printed,default
35230,Women Tshirts,yellow,printed,default
35231,Women Tshirts,black,printed,default
35236,Women Tshirts,maroon,printed,quirky
35244,Women Tshirts,pink,printed,graphic
35245,Women Tshirts,default,printed,funky print
35246,Women Tshirts,pink,printed,quirky
35251,Women Tshirts,default,printed,typography
35254,Women Tshirts,white,printed,graphic
35258,Women Tshirts,pink,printed,quirky
35272,Women Tshirts,default,printed,default
35283,Women Tshirts,white,printed,default
35285,Women Tshirts,white,solid,solid
35291,Women Tshirts,black,printed,graphic
35347,Women Tshirts,white,printed,typography
35349,Women Tshirts,black,printed,graphic
35354,Women Tshirts,default,printed,default
35359,Women Tshirts,yellow,printed,typography
35375,Women Tshirts,black,printed,graphic
35376,Women Tshirts,maroon,printed,typography
35378,Women Tshirts,maroon,printed,default
35383,Women Tshirts,white,printed,quirky
35389,Women Tshirts,multicolor,printed,default
35393,Women Tshirts,multicolor,printed,graphic
35402,Women Tshirts,black,printed,typography
35405,Women Tshirts,pink,printed,default
35410,Women Tshirts,default,solid,default
35417,Women Tshirts,default,printed,default
35425,Women Tshirts,multicolor,printed,quirky
35454,Women Tshirts,white,solid,solid
35466,Women Tshirts,yellow,default,default
35469,Women Tshirts,maroon,default,default
35472,Women Tshirts,default,default,default
35478,Women Tshirts,default,printed,graphic
35481,Women Tshirts,yellow,printed,typography
35482,Women Tshirts,black,default,default
35496,Women Tshirts,default,printed,graphic
35499,Women Tshirts,maroon,printed,graphic
35519,Women Tshirts,yellow,printed,solid
35545,Women Tshirts,white,solid,solid
35547,Women Tshirts,black,printed,quirky
35556,Women Tshirts,black,printed,quirky
35580,Women Tshirts,default,printed,graphic
35581,Women Tshirts,yellow,printed,default
35639,Women Tshirts,black,printed,typography
35701,Women Tshirts,white,printed,default
35719,Women Tshirts,yellow,printed,quirky
35721,Women Tshirts,white,printed,quirky
35767,Women Tshirts,black,printed,funky print
35774,Women Tshirts,white,solid,funky print
35782,Women Tshirts,white,printed,quirky
35797,Women Tshirts,default,printed,funky print
35812,Women Tshirts,white,printed,graphic
35815,Women Tshirts,white,printed,funky print
35872,Women Tshirts,yellow,printed,funky print
35874,Women Tshirts,maroon,printed,graphic
35879,Women Tshirts,pink,printed,graphic
35880,Women Tshirts,default,printed,graphic
35881,Women Tshirts,black,printed,graphic
35890,Women Tshirts,pink,printed,solid
35891,Women Tshirts,maroon,printed,solid
35892,Women Tshirts,default,printed,solid
35915,Women Tshirts,default,printed,quirky
35924,Women Tshirts,white,printed,typography
35940,Women Tshirts,default,printed,graphic
35941,Women Tshirts,black,printed,default
35942,Women Tshirts,multicolor,printed,default
35997,Women Tshirts,pink,printed,quirky
36019,Women Tshirts,default,solid,graphic
36028,Women Tshirts,multicolor,printed,quirky
36088,Women Tshirts,white,default,default
36116,Women Tshirts,multicolor,solid,solid
36136,Women Tshirts,default,printed,quirky
36140,Women Tshirts,yellow,default,graphic
36142,Women Tshirts,maroon,printed,funky print
36158,Women Tshirts,default,printed,quirky
36181,Women Tshirts,white,printed,typography
36233,Women Tshirts,yellow,solid,funky print
36359,Women Tshirts,white,printed,default
36370,Women Tshirts,black,solid,quirky
36374,Women Tshirts,black,printed,quirky
36386,Women Tshirts,pink,printed,funky print
36437,Women Tshirts,maroon,printed,default
36509,Women Tshirts,yellow,printed,graphic
36554,Women Tshirts,white,solid,solid
36600,Women Tshirts,black,printed,default
36761,Women Tshirts,yellow,printed,funky print
36797,Women Tshirts,black,solid,graphic
36806,Women Tshirts,multicolor,printed,graphic
36810,Women Tshirts,yellow,default,typography
36812,Women Tshirts,pink,printed,typography
36814,Women Tshirts,default,printed,typography
36834,Women Tshirts,white,default,solid
36852,Women Tshirts,multicolor,printed,solid
36893,Women Tshirts,maroon,printed,quirky
36914,Women Tshirts,maroon,printed,default
36930,Women Tshirts,pink,printed,graphic
36932,Women Tshirts,white,printed,funky print
36949,Women Tshirts,multicolor,printed,funky print
36962,Women Tshirts,maroon,default,funky print
36988,Women Tshirts,yellow,printed,quirky
37018,Women Tshirts,black,solid,quirky
37037,Women Tshirts,multicolor,printed,graphic
37105,Women Tshirts,yellow,printed,solid
37140,Women Tshirts,yellow,printed,quirky
37147,Women Tshirts,pink,solid,default
37194,Women Tshirts,yellow,printed,default
37195,Women Tshirts,default,printed,default
37243,Women Tshirts,yellow,printed,graphic
37294,Women Tshirts,default,default,solid
37303,Women Tshirts,white,default,typography
37342,Women Tshirts,default,printed,graphic
37355,Women Tshirts,multicolor,printed,funky print
37406,Women Tshirts,white,solid,solid
37407,Women Tshirts,yellow,solid,graphic
37426,Women Tshirts,black,printed,quirky
37433,Women Tshirts,yellow,printed,graphic
37434,Women Tshirts,default,printed,quirky
37479,Women Tshirts,black,printed,funky print
37480,Women Tshirts,black,solid,funky print
37527,Women Tshirts,pink,printed,typography
37598,Women Tshirts,default,default,quirky
37617,Women Tshirts,yellow,default,funky print
37649,Women Tshirts,default,solid,quirky
37688,Women Tshirts,multicolor,printed,typography
37725,Women Tshirts,white,printed,default
37732,Women Tshirts,white,printed,quirky
37748,Women Tshirts,yellow,printed,typography
37774,Women Tshirts,default,printed,quirky
37808,Women Tshirts,yellow,printed,quirky
37810,Women Tshirts,default,printed,funky print
37811,Women Tshirts,black,printed,typography
37813,Women Tshirts,maroon,printed,graphic
37815,Women Tshirts,yellow,printed,funky print
37816,Women Tshirts,pink,printed,graphic
37819,Women Tshirts,black,printed,funky print
37820,Women Tshirts,default,printed,quirky
37821,Women Tshirts,white,printed,funky print
37823,Women Tshirts,maroon,printed,funky print
