id,Category,blouse_pattern,border,border_width,occassion,ornamentation,pallu_details,transparency
19922,Sarees,same as border,woven design,big border,traditional,,same as saree,no
19930,Sarees,same as saree,woven design,big border,traditional,,same as saree,no
19942,Sarees,,default,small border,party,default,same as saree,no
19944,Sarees,same as saree,woven design,big border,daily,,same as saree,no
19947,Sarees,same as saree,woven design,big border,wedding,,same as saree,no
19952,Sarees,same as saree,zari,small border,traditional,,zari woven,no
19953,Sarees,same as border,woven design,big border,daily,,zari woven,no
19972,Sarees,same as saree,zari,big border,daily,,zari woven,no
19981,Sarees,same as saree,woven design,,party,jacquard,woven design,no
19984,Sarees,same as saree,zari,big border,party,,zari woven,no
19987,Sarees,same as saree,zari,big border,party,,zari woven,no
19989,Sarees,same as saree,zari,small border,traditional,,zari woven,no
19992,Sarees,same as saree,temple border,big border,party,,zari woven,yes
19994,Sarees,same as saree,zari,big border,traditional,,zari woven,no
19996,Sarees,default,zari,small border,traditional,,zari woven,no
20006,Sarees,same as border,zari,small border,party,,zari woven,yes
20013,Sarees,same as saree,zari,small border,daily,,zari woven,no
20017,Sarees,same as saree,temple border,big border,party,,zari woven,no
20018,Sarees,default,zari,small border,party,,zari woven,no
20020,Sarees,same as saree,temple border,big border,party,,zari woven,yes
20022,Sarees,same as saree,zari,big border,daily,,zari woven,no
20029,Sarees,same as border,woven design,big border,daily,,zari woven,no
20038,Sarees,default,zari,big border,party,,zari woven,no
20044,Sarees,default,no border,no border,party,,zari woven,no
20051,Sarees,default,no border,no border,party,,zari woven,no
20058,Sarees,default,zari,big border,wedding,,same as saree,no
20063,Sarees,default,zari,big border,party,,zari woven,no
20064,Sarees,default,zari,big border,traditional,,zari woven,no
20067,Sarees,same as border,woven design,big border,daily,,zari woven,no
20074,Sarees,,no border,no border,party,default,same as saree,no
20083,Sarees,,zari,big border,traditional,default,zari woven,no
20099,Sarees,same as border,no border,no border,party,,zari woven,no
20100,Sarees,same as border,temple border,big border,party,,zari woven,yes
20103,Sarees,same as border,temple border,small border,party,,zari woven,yes
20104,Sarees,default,default,big border,daily,,same as saree,no
20108,Sarees,same as saree,temple border,big border,daily,,zari woven,no
20110,Sarees,same as saree,zari,big border,traditional,,zari woven,no
20116,Sarees,same as saree,zari,big border,party,,zari woven,no
20118,Sarees,same as border,temple border,big border,daily,,zari woven,no
20126,Sarees,default,zari,big border,wedding,,zari woven,no
20127,Sarees,same as border,temple border,big border,party,,zari woven,no
20136,Sarees,default,zari,big border,traditional,,zari woven,no
20142,Sarees,same as border,zari,big border,party,,zari woven,no
20144,Sarees,same as border,temple border,big border,party,,zari woven,yes
20164,Sarees,same as border,zari,big border,party,,same as saree,no
20165,Sarees,same as saree,zari,big border,party,,zari woven,no
20169,Sarees,same as saree,woven design,big border,daily,,same as saree,no
20178,Sarees,same as border,zari,big border,party,,zari woven,yes
20179,Sarees,same as saree,woven design,big border,daily,,same as saree,no
20183,Sarees,same as saree,temple border,big border,party,,zari woven,no
20185,Sarees,same as border,temple border,big border,party,,zari woven,no
20198,Sarees,same as saree,solid,small border,daily,,same as saree,no
20199,Sarees,same as saree,zari,big border,party,,zari woven,no
20202,Sarees,solid,zari,big border,daily,,zari woven,no
20212,Sarees,same as border,woven design,big border,wedding,,same as saree,no
20214,Sarees,same as border,zari,big border,party,,zari woven,yes
20233,Sarees,same as saree,woven design,big border,traditional,,same as saree,no
20251,Sarees,same as border,temple border,big border,party,,zari woven,yes
20262,Sarees,default,woven design,small border,wedding,,same as saree,no
20263,Sarees,same as saree,woven design,big border,wedding,,same as saree,no
20268,Sarees,same as border,temple border,big border,party,,zari woven,yes
20279,Sarees,same as border,temple border,big border,party,,zari woven,yes
20281,Sarees,same as saree,zari,big border,daily,,zari woven,no
20285,Sarees,same as border,temple border,big border,party,,zari woven,yes
20288,Sarees,default,no border,no border,party,,zari woven,no
20289,Sarees,solid,woven design,small border,party,,same as saree,yes
20299,Sarees,same as saree,woven design,big border,wedding,,same as saree,no
20304,Sarees,same as border,zari,big border,traditional,,zari woven,no
20324,Sarees,same as border,zari,small border,party,,zari woven,no
20326,Sarees,same as border,woven design,small border,daily,,same as saree,no
20345,Sarees,default,default,small border,daily,,same as saree,no
20348,Sarees,same as border,temple border,big border,party,,zari woven,no
20355,Sarees,same as border,zari,big border,party,,zari woven,yes
20358,Sarees,default,zari,big border,party,,zari woven,no
20365,Sarees,same as saree,woven design,big border,daily,,same as saree,no
20371,Sarees,same as border,woven design,big border,party,,zari woven,no
20386,Sarees,same as border,zari,big border,party,,zari woven,no
20391,Sarees,default,woven design,big border,wedding,,zari woven,no
20392,Sarees,same as saree,zari,small border,traditional,,zari woven,no
20397,Sarees,same as border,woven design,big border,traditional,,same as saree,no
20406,Sarees,same as border,woven design,big border,traditional,,same as saree,no
20410,Sarees,same as saree,woven design,big border,daily,,same as saree,no
20417,Sarees,same as saree,temple border,big border,party,,zari woven,yes
20419,Sarees,default,woven design,big border,traditional,,same as saree,no
20423,Sarees,same as border,woven design,big border,traditional,,zari woven,no
20428,Sarees,same as saree,woven design,big border,daily,,same as saree,no
20431,Sarees,same as saree,woven design,big border,traditional,,same as saree,no
20449,Sarees,default,zari,big border,traditional,,zari woven,no
20455,Sarees,same as saree,zari,big border,traditional,,same as saree,no
20462,Sarees,same as border,temple border,big border,party,,same as saree,no
20463,Sarees,default,no border,no border,party,,same as saree,no
20464,Sarees,same as border,temple border,big border,party,,zari woven,yes
20465,Sarees,same as saree,temple border,big border,daily,,zari woven,no
20468,Sarees,same as border,temple border,big border,party,,zari woven,no
20474,Sarees,same as border,default,small border,party,,same as saree,no
20482,Sarees,same as saree,woven design,small border,traditional,,same as saree,no
20486,Sarees,same as border,zari,big border,daily,,zari woven,no
20495,Sarees,same as border,temple border,big border,party,,zari woven,yes
20497,Sarees,same as saree,zari,big border,traditional,,zari woven,no
20499,Sarees,same as saree,temple border,big border,party,,zari woven,yes
20502,Sarees,default,no border,no border,party,,same as saree,no
20514,Sarees,same as border,zari,big border,party,,zari woven,no
20518,Sarees,same as saree,woven design,big border,traditional,,same as saree,no
20520,Sarees,same as border,temple border,big border,party,,zari woven,yes
20522,Sarees,default,zari,big border,party,,same as saree,no
20523,Sarees,same as saree,woven design,,party,jacquard,woven design,no
20530,Sarees,same as saree,zari,small border,traditional,,same as saree,no
20532,Sarees,same as saree,woven design,big border,traditional,,same as saree,no
20539,Sarees,solid,zari,big border,party,,default,no
20555,Sarees,same as border,woven design,big border,party,,same as saree,no
20557,Sarees,same as saree,zari,big border,party,,same as saree,no
20558,Sarees,solid,zari,big border,daily,,zari woven,no
20559,Sarees,same as saree,solid,small border,daily,,same as saree,no
20562,Sarees,same as border,zari,big border,party,,zari woven,yes
20563,Sarees,default,no border,no border,party,,zari woven,no
20565,Sarees,same as border,woven design,big border,traditional,,zari woven,no
20572,Sarees,same as saree,zari,big border,party,,zari woven,no
20581,Sarees,same as saree,zari,small border,traditional,,same as saree,no
20597,Sarees,same as border,zari,small border,traditional,,same as saree,no
20604,Sarees,same as saree,zari,big border,party,,zari woven,no
20620,Sarees,same as saree,woven design,big border,traditional,,same as saree,no
20632,Sarees,default,woven design,big border,traditional,,same as saree,no
20633,Sarees,same as border,temple border,big border,party,,zari woven,no
20639,Sarees,same as saree,woven design,big border,wedding,,same as saree,no
20650,Sarees,same as border,temple border,big border,party,,zari woven,yes
20651,Sarees,same as border,temple border,big border,daily,,zari woven,no
20667,Sarees,same as border,zari,small border,party,,zari woven,no
20684,Sarees,same as saree,woven design,,party,jacquard,woven design,no
20692,Sarees,same as border,woven design,big border,traditional,,same as saree,no
20693,Sarees,same as border,zari,small border,traditional,,zari woven,no
20697,Sarees,default,zari,big border,traditional,,zari woven,no
20700,Sarees,same as saree,zari,small border,party,,same as saree,no
20703,Sarees,same as border,temple border,big border,party,,zari woven,no
20704,Sarees,same as border,zari,big border,traditional,,zari woven,no
20706,Sarees,same as border,zari,small border,traditional,,zari woven,no
20708,Sarees,same as saree,woven design,big border,traditional,,same as saree,no
20709,Sarees,same as border,no border,no border,party,tassels and latkans,,no
20717,Sarees,same as border,temple border,big border,daily,,zari woven,no
20720,Sarees,same as saree,zari,big border,daily,,zari woven,no
20722,Sarees,default,default,big border,party,,zari woven,no
20733,Sarees,same as saree,woven design,,party,jacquard,woven design,no
20735,Sarees,solid,zari,big border,traditional,,zari woven,no
20737,Sarees,same as saree,zari,big border,party,,zari woven,no
20748,Sarees,same as border,woven design,big border,party,,same as saree,yes
20753,Sarees,same as border,temple border,big border,party,,zari woven,no
20756,Sarees,same as saree,woven design,big border,daily,,same as saree,no
20776,Sarees,default,woven design,big border,traditional,,zari woven,no
20779,Sarees,solid,zari,big border,party,,zari woven,no
20784,Sarees,same as border,zari,big border,party,,zari woven,yes
20793,Sarees,same as saree,temple border,big border,party,,zari woven,yes
20805,Sarees,same as saree,solid,small border,traditional,,same as saree,no
20815,Sarees,same as border,zari,big border,party,,zari woven,yes
20820,Sarees,same as border,woven design,small border,daily,,same as saree,no
20823,Sarees,same as saree,woven design,big border,traditional,,same as saree,no
20831,Sarees,same as saree,zari,big border,party,,zari woven,no
20835,Sarees,same as saree,temple border,big border,daily,,zari woven,no
20844,Sarees,same as border,zari,big border,party,,zari woven,no
20847,Sarees,default,no border,no border,party,,same as saree,no
20850,Sarees,same as border,default,small border,party,,same as saree,no
20853,Sarees,solid,default,small border,party,default,,no
