id,Category,neck_collar,occassion,surface_styling
63496,Women Tops & Tunics,high,casual,
63499,Women Tops & Tunics,high,,knitted
63501,Women Tops & Tunics,round neck,casual,
63507,Women Tops & Tunics,round neck,casual,
63508,Women Tops & Tunics,round neck,casual,
63510,Women Tops & Tunics,round neck,casual,
63512,Women Tops & Tunics,round neck,casual,
63515,Women Tops & Tunics,round neck,casual,
63517,Women Tops & Tunics,round neck,casual,
63520,Women Tops & Tunics,stylised,casual,
63522,Women Tops & Tunics,v-neck,casual,
63525,Women Tops & Tunics,round neck,casual,
63528,Women Tops & Tunics,sweetheart neck,casual,
63530,Women Tops & Tunics,round neck,casual,
63533,Women Tops & Tunics,round neck,casual,
63539,Women Tops & Tunics,round neck,casual,
63544,Women Tops & Tunics,round neck,casual,
63551,Women Tops & Tunics,round neck,casual,
63553,Women Tops & Tunics,round neck,casual,
63560,Women Tops & Tunics,round neck,casual,
63566,Women Tops & Tunics,round neck,casual,
63571,Women Tops & Tunics,round neck,casual,
63573,Women Tops & Tunics,default,casual,
63578,Women Tops & Tunics,stylised,casual,
63579,Women Tops & Tunics,sweetheart neck,casual,
63585,Women Tops & Tunics,high,casual,
63587,Women Tops & Tunics,round neck,casual,
63596,Women Tops & Tunics,round neck,casual,
63601,Women Tops & Tunics,round neck,casual,
63604,Women Tops & Tunics,round neck,casual,
63605,Women Tops & Tunics,round neck,casual,
63609,Women Tops & Tunics,round neck,casual,
63612,Women Tops & Tunics,round neck,casual,
63622,Women Tops & Tunics,round neck,casual,
63625,Women Tops & Tunics,sweetheart neck,casual,
63629,Women Tops & Tunics,round neck,casual,
63630,Women Tops & Tunics,round neck,casual,
63635,Women Tops & Tunics,round neck,casual,
63637,Women Tops & Tunics,round neck,casual,
63638,Women Tops & Tunics,round neck,casual,
63639,Women Tops & Tunics,sweetheart neck,casual,
63642,Women Tops & Tunics,sweetheart neck,casual,
63645,Women Tops & Tunics,round neck,casual,
63646,Women Tops & Tunics,stylised,casual,
63649,Women Tops & Tunics,default,casual,
63653,Women Tops & Tunics,round neck,casual,
63657,Women Tops & Tunics,stylised,casual,
63659,Women Tops & Tunics,round neck,,applique
63661,Women Tops & Tunics,round neck,casual,
63669,Women Tops & Tunics,round neck,casual,
63690,Women Tops & Tunics,v-neck,casual,
63691,Women Tops & Tunics,round neck,casual,
63692,Women Tops & Tunics,sweetheart neck,casual,
63693,Women Tops & Tunics,round neck,casual,
63696,Women Tops & Tunics,round neck,casual,
63702,Women Tops & Tunics,default,casual,
63707,Women Tops & Tunics,round neck,casual,
63710,Women Tops & Tunics,high,casual,
63711,Women Tops & Tunics,default,casual,
63713,Women Tops & Tunics,round neck,casual,
63714,Women Tops & Tunics,round neck,casual,
63716,Women Tops & Tunics,round neck,casual,
63719,Women Tops & Tunics,default,casual,
63724,Women Tops & Tunics,round neck,casual,
63725,Women Tops & Tunics,square neck,casual,
63745,Women Tops & Tunics,round neck,casual,
63747,Women Tops & Tunics,round neck,casual,
63749,Women Tops & Tunics,round neck,casual,
63750,Women Tops & Tunics,round neck,casual,
63752,Women Tops & Tunics,round neck,casual,
63753,Women Tops & Tunics,stylised,casual,
63756,Women Tops & Tunics,round neck,casual,
63761,Women Tops & Tunics,round neck,casual,
63762,Women Tops & Tunics,sweetheart neck,casual,
63768,Women Tops & Tunics,default,casual,
63769,Women Tops & Tunics,high,casual,
63772,Women Tops & Tunics,default,casual,
63775,Women Tops & Tunics,round neck,casual,
63776,Women Tops & Tunics,round neck,casual,
63778,Women Tops & Tunics,square neck,casual,
63781,Women Tops & Tunics,stylised,casual,
63783,Women Tops & Tunics,round neck,casual,
63786,Women Tops & Tunics,sweetheart neck,casual,
63791,Women Tops & Tunics,high,casual,
63794,Women Tops & Tunics,round neck,casual,
63801,Women Tops & Tunics,round neck,casual,
63806,Women Tops & Tunics,round neck,casual,
63812,Women Tops & Tunics,round neck,casual,
63815,Women Tops & Tunics,round neck,casual,
63818,Women Tops & Tunics,round neck,casual,
63825,Women Tops & Tunics,default,casual,
63832,Women Tops & Tunics,high,casual,
63833,Women Tops & Tunics,round neck,casual,
63837,Women Tops & Tunics,round neck,casual,
63840,Women Tops & Tunics,sweetheart neck,casual,
63844,Women Tops & Tunics,round neck,casual,
63851,Women Tops & Tunics,default,casual,
63852,Women Tops & Tunics,round neck,casual,
63856,Women Tops & Tunics,square neck,casual,
63860,Women Tops & Tunics,round neck,casual,
63869,Women Tops & Tunics,v-neck,casual,
63879,Women Tops & Tunics,round neck,casual,
63883,Women Tops & Tunics,v-neck,party,
63886,Women Tops & Tunics,round neck,casual,
63891,Women Tops & Tunics,stylised,casual,
63895,Women Tops & Tunics,round neck,casual,
63914,Women Tops & Tunics,round neck,casual,
63916,Women Tops & Tunics,high,casual,
63925,Women Tops & Tunics,round neck,casual,
63929,Women Tops & Tunics,round neck,casual,
63930,Women Tops & Tunics,round neck,casual,
63932,Women Tops & Tunics,round neck,casual,
63939,Women Tops & Tunics,default,casual,
63946,Women Tops & Tunics,round neck,casual,
63947,Women Tops & Tunics,round neck,casual,
63950,Women Tops & Tunics,round neck,casual,
63961,Women Tops & Tunics,high,casual,
63965,Women Tops & Tunics,round neck,casual,
63969,Women Tops & Tunics,round neck,casual,
63975,Women Tops & Tunics,sweetheart neck,casual,
63990,Women Tops & Tunics,round neck,casual,
63998,Women Tops & Tunics,round neck,casual,
64000,Women Tops & Tunics,v-neck,casual,
64002,Women Tops & Tunics,round neck,casual,
64010,Women Tops & Tunics,round neck,casual,
64012,Women Tops & Tunics,round neck,casual,
64014,Women Tops & Tunics,round neck,casual,
64018,Women Tops & Tunics,round neck,casual,
64024,Women Tops & Tunics,round neck,casual,
64026,Women Tops & Tunics,round neck,casual,
64045,Women Tops & Tunics,round neck,casual,
64047,Women Tops & Tunics,round neck,party,
64050,Women Tops & Tunics,round neck,casual,
64054,Women Tops & Tunics,default,casual,
64055,Women Tops & Tunics,round neck,casual,
64066,Women Tops & Tunics,round neck,casual,
64076,Women Tops & Tunics,round neck,casual,
64084,Women Tops & Tunics,round neck,casual,
64085,Women Tops & Tunics,round neck,casual,
64087,Women Tops & Tunics,default,casual,
64088,Women Tops & Tunics,round neck,casual,
64089,Women Tops & Tunics,square neck,casual,
64094,Women Tops & Tunics,v-neck,casual,
64099,Women Tops & Tunics,round neck,casual,
64102,Women Tops & Tunics,round neck,party,
64105,Women Tops & Tunics,default,casual,
64119,Women Tops & Tunics,round neck,casual,
64121,Women Tops & Tunics,round neck,casual,
64123,Women Tops & Tunics,round neck,casual,
64126,Women Tops & Tunics,round neck,casual,
64128,Women Tops & Tunics,sweetheart neck,casual,
64129,Women Tops & Tunics,round neck,casual,
64132,Women Tops & Tunics,square neck,casual,
64139,Women Tops & Tunics,stylised,casual,
64141,Women Tops & Tunics,round neck,casual,
64143,Women Tops & Tunics,round neck,casual,
64144,Women Tops & Tunics,round neck,casual,
64146,Women Tops & Tunics,default,casual,
64150,Women Tops & Tunics,round neck,casual,
64156,Women Tops & Tunics,default,casual,
64158,Women Tops & Tunics,round neck,casual,
64161,Women Tops & Tunics,round neck,party,
64166,Women Tops & Tunics,default,casual,
64171,Women Tops & Tunics,round neck,casual,
64172,Women Tops & Tunics,round neck,casual,
64174,Women Tops & Tunics,round neck,casual,
64178,Women Tops & Tunics,high,casual,
64186,Women Tops & Tunics,round neck,casual,
64202,Women Tops & Tunics,high,casual,
64205,Women Tops & Tunics,square neck,casual,
64208,Women Tops & Tunics,round neck,casual,
64210,Women Tops & Tunics,round neck,casual,
64213,Women Tops & Tunics,round neck,casual,
64215,Women Tops & Tunics,default,casual,
64217,Women Tops & Tunics,v-neck,casual,
64223,Women Tops & Tunics,v-neck,casual,
64227,Women Tops & Tunics,round neck,casual,
64234,Women Tops & Tunics,sweetheart neck,casual,
64236,Women Tops & Tunics,round neck,casual,
64240,Women Tops & Tunics,default,casual,
64244,Women Tops & Tunics,round neck,casual,
64245,Women Tops & Tunics,round neck,casual,
64250,Women Tops & Tunics,round neck,casual,
64251,Women Tops & Tunics,v-neck,casual,
64253,Women Tops & Tunics,round neck,casual,
64262,Women Tops & Tunics,default,casual,
64266,Women Tops & Tunics,round neck,casual,
64267,Women Tops & Tunics,high,casual,
64273,Women Tops & Tunics,round neck,casual,
64274,Women Tops & Tunics,high,casual,
64278,Women Tops & Tunics,round neck,casual,
64290,Women Tops & Tunics,round neck,casual,
64299,Women Tops & Tunics,sweetheart neck,casual,
64301,Women Tops & Tunics,stylised,casual,
64307,Women Tops & Tunics,square neck,casual,
64309,Women Tops & Tunics,high,casual,
64312,Women Tops & Tunics,round neck,casual,
64313,Women Tops & Tunics,square neck,casual,
64319,Women Tops & Tunics,round neck,casual,
64324,Women Tops & Tunics,round neck,casual,
64325,Women Tops & Tunics,round neck,casual,
64329,Women Tops & Tunics,round neck,casual,
64330,Women Tops & Tunics,default,casual,
64331,Women Tops & Tunics,round neck,casual,
64333,Women Tops & Tunics,v-neck,casual,
64334,Women Tops & Tunics,v-neck,casual,
64335,Women Tops & Tunics,round neck,casual,
64342,Women Tops & Tunics,round neck,casual,
64344,Women Tops & Tunics,stylised,casual,
64346,Women Tops & Tunics,default,casual,
64348,Women Tops & Tunics,round neck,casual,
64353,Women Tops & Tunics,round neck,casual,
64364,Women Tops & Tunics,round neck,,default
64365,Women Tops & Tunics,v-neck,casual,
64367,Women Tops & Tunics,round neck,casual,
64375,Women Tops & Tunics,default,casual,
64381,Women Tops & Tunics,default,casual,
64387,Women Tops & Tunics,default,casual,
64400,Women Tops & Tunics,default,casual,
64401,Women Tops & Tunics,round neck,casual,
64406,Women Tops & Tunics,round neck,casual,
64407,Women Tops & Tunics,round neck,casual,
64410,Women Tops & Tunics,round neck,casual,
64418,Women Tops & Tunics,round neck,casual,
64419,Women Tops & Tunics,v-neck,casual,
64423,Women Tops & Tunics,round neck,casual,
64425,Women Tops & Tunics,stylised,casual,
64431,Women Tops & Tunics,default,casual,
64432,Women Tops & Tunics,round neck,casual,
64433,Women Tops & Tunics,sweetheart neck,casual,
64435,Women Tops & Tunics,round neck,casual,
64443,Women Tops & Tunics,high,casual,
64444,Women Tops & Tunics,v-neck,casual,
64453,Women Tops & Tunics,round neck,casual,
64454,Women Tops & Tunics,default,casual,
64457,Women Tops & Tunics,round neck,casual,
64464,Women Tops & Tunics,v-neck,casual,
64474,Women Tops & Tunics,round neck,casual,
64480,Women Tops & Tunics,round neck,casual,
64484,Women Tops & Tunics,round neck,casual,
64485,Women Tops & Tunics,round neck,casual,
64500,Women Tops & Tunics,round neck,casual,
64501,Women Tops & Tunics,round neck,casual,
64504,Women Tops & Tunics,sweetheart neck,casual,
64509,Women Tops & Tunics,stylised,casual,
64525,Women Tops & Tunics,round neck,casual,
64526,Women Tops & Tunics,round neck,casual,
64533,Women Tops & Tunics,round neck,casual,
64537,Women Tops & Tunics,sweetheart neck,casual,
64541,Women Tops & Tunics,round neck,casual,
64559,Women Tops & Tunics,round neck,casual,
64560,Women Tops & Tunics,v-neck,casual,
64561,Women Tops & Tunics,round neck,casual,
64563,Women Tops & Tunics,round neck,casual,
64567,Women Tops & Tunics,round neck,casual,
64581,Women Tops & Tunics,round neck,casual,
64582,Women Tops & Tunics,round neck,casual,
64584,Women Tops & Tunics,round neck,casual,
64593,Women Tops & Tunics,round neck,casual,
64594,Women Tops & Tunics,stylised,casual,
64596,Women Tops & Tunics,default,casual,
64598,Women Tops & Tunics,high,casual,
64601,Women Tops & Tunics,high,casual,
64604,Women Tops & Tunics,round neck,,applique
64608,Women Tops & Tunics,round neck,casual,
64609,Women Tops & Tunics,v-neck,casual,
64618,Women Tops & Tunics,v-neck,casual,
64621,Women Tops & Tunics,v-neck,casual,
64639,Women Tops & Tunics,stylised,casual,
64641,Women Tops & Tunics,round neck,casual,
64642,Women Tops & Tunics,round neck,casual,
64655,Women Tops & Tunics,square neck,casual,
64657,Women Tops & Tunics,stylised,casual,
64662,Women Tops & Tunics,round neck,casual,
64663,Women Tops & Tunics,v-neck,casual,
64666,Women Tops & Tunics,round neck,casual,
64669,Women Tops & Tunics,high,casual,
64674,Women Tops & Tunics,round neck,casual,
64679,Women Tops & Tunics,round neck,casual,
64680,Women Tops & Tunics,default,casual,
64694,Women Tops & Tunics,round neck,casual,
64699,Women Tops & Tunics,round neck,casual,
64707,Women Tops & Tunics,round neck,casual,
64709,Women Tops & Tunics,round neck,casual,
64719,Women Tops & Tunics,round neck,casual,
64726,Women Tops & Tunics,default,casual,
64734,Women Tops & Tunics,round neck,casual,
64736,Women Tops & Tunics,round neck,casual,
64737,Women Tops & Tunics,default,casual,
64738,Women Tops & Tunics,v-neck,casual,
64739,Women Tops & Tunics,round neck,casual,
64743,Women Tops & Tunics,default,casual,
64745,Women Tops & Tunics,round neck,casual,
64751,Women Tops & Tunics,high,casual,
64758,Women Tops & Tunics,default,casual,
64760,Women Tops & Tunics,round neck,casual,
64763,Women Tops & Tunics,round neck,casual,
64764,Women Tops & Tunics,v-neck,casual,
64774,Women Tops & Tunics,high,casual,
64777,Women Tops & Tunics,round neck,casual,
64778,Women Tops & Tunics,default,casual,
64784,Women Tops & Tunics,round neck,casual,
64786,Women Tops & Tunics,round neck,casual,
64788,Women Tops & Tunics,round neck,casual,
64792,Women Tops & Tunics,round neck,casual,
64793,Women Tops & Tunics,round neck,,default
64796,Women Tops & Tunics,round neck,casual,
64800,Women Tops & Tunics,stylised,casual,
64806,Women Tops & Tunics,sweetheart neck,casual,
64807,Women Tops & Tunics,round neck,casual,
64814,Women Tops & Tunics,round neck,casual,
64821,Women Tops & Tunics,round neck,casual,
64825,Women Tops & Tunics,round neck,,applique
64826,Women Tops & Tunics,round neck,casual,
64829,Women Tops & Tunics,round neck,,waist tie-ups
64835,Women Tops & Tunics,round neck,casual,
64841,Women Tops & Tunics,round neck,casual,
64844,Women Tops & Tunics,sweetheart neck,casual,
64849,Women Tops & Tunics,round neck,casual,
64858,Women Tops & Tunics,round neck,casual,
64859,Women Tops & Tunics,round neck,party,
64866,Women Tops & Tunics,round neck,casual,
64868,Women Tops & Tunics,default,casual,
64870,Women Tops & Tunics,round neck,casual,
64873,Women Tops & Tunics,default,casual,
64882,Women Tops & Tunics,default,casual,
64893,Women Tops & Tunics,high,casual,
64919,Women Tops & Tunics,high,casual,
64922,Women Tops & Tunics,high,casual,
64928,Women Tops & Tunics,round neck,casual,
64930,Women Tops & Tunics,round neck,casual,
64936,Women Tops & Tunics,round neck,casual,
64941,Women Tops & Tunics,square neck,casual,
64942,Women Tops & Tunics,sweetheart neck,casual,
64945,Women Tops & Tunics,round neck,casual,
64946,Women Tops & Tunics,round neck,casual,
64949,Women Tops & Tunics,round neck,casual,
64950,Women Tops & Tunics,round neck,casual,
64955,Women Tops & Tunics,round neck,casual,
64957,Women Tops & Tunics,high,casual,
64971,Women Tops & Tunics,round neck,casual,
64987,Women Tops & Tunics,round neck,casual,
64991,Women Tops & Tunics,round neck,casual,
64995,Women Tops & Tunics,high,casual,
65000,Women Tops & Tunics,sweetheart neck,casual,
65004,Women Tops & Tunics,sweetheart neck,casual,
65007,Women Tops & Tunics,round neck,casual,
65009,Women Tops & Tunics,round neck,casual,
65018,Women Tops & Tunics,stylised,casual,
65020,Women Tops & Tunics,v-neck,casual,
65027,Women Tops & Tunics,round neck,casual,
65032,Women Tops & Tunics,v-neck,casual,
65034,Women Tops & Tunics,round neck,casual,
65035,Women Tops & Tunics,high,party,
65040,Women Tops & Tunics,round neck,casual,
65045,Women Tops & Tunics,v-neck,casual,
65046,Women Tops & Tunics,high,casual,
65053,Women Tops & Tunics,round neck,casual,
65054,Women Tops & Tunics,round neck,casual,
65058,Women Tops & Tunics,round neck,casual,
65070,Women Tops & Tunics,stylised,casual,
65075,Women Tops & Tunics,round neck,casual,
65077,Women Tops & Tunics,round neck,casual,
65078,Women Tops & Tunics,round neck,casual,
65079,Women Tops & Tunics,round neck,casual,
65083,Women Tops & Tunics,round neck,casual,
65090,Women Tops & Tunics,round neck,casual,
65095,Women Tops & Tunics,high,casual,
65096,Women Tops & Tunics,round neck,casual,
65097,Women Tops & Tunics,round neck,casual,
65099,Women Tops & Tunics,round neck,casual,
65100,Women Tops & Tunics,round neck,casual,
65107,Women Tops & Tunics,round neck,casual,
65113,Women Tops & Tunics,round neck,casual,
65116,Women Tops & Tunics,round neck,casual,
65121,Women Tops & Tunics,round neck,casual,
65129,Women Tops & Tunics,round neck,casual,
65131,Women Tops & Tunics,round neck,casual,
65134,Women Tops & Tunics,round neck,casual,
65136,Women Tops & Tunics,round neck,casual,
65141,Women Tops & Tunics,round neck,casual,
65143,Women Tops & Tunics,v-neck,casual,
65159,Women Tops & Tunics,square neck,casual,
